#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2024-01-01 00:00:00+00:00 2024-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
CLE,2024-10-16 01:51,49.00,36.00,60.66,340.00,18.00,0.00,30.10,1021.10,10.00,28.00,FEW,SCT,OVC,M,3300.00,4200.00,5500.00,M,M,M,M,M,28.00,340.00,2024-10-16 01:48,42.13,KCLE 160151Z 34018G28KT 10SM FEW033 SCT042 OVC055 09/02 A3010 RMK AO2 PK WND 34028/0148 SLP211 T00940022 $,M
CLE,2024-10-16 02:51,48.00,38.00,68.13,340.00,17.00,T,30.10,1021.30,10.00,23.00,SCT,BKN,OVC,M,2800.00,3700.00,6000.00,M,-RA,M,M,M,33.00,330.00,2024-10-16 02:03,41.04,KCLE 160251Z 34017G23KT 10SM -RA SCT028 BKN037 OVC060 09/03 A3010 RMK AO2 PK WND 33033/0203 RAB38 SLP213 P0000 60000 T00890033 $,M
CLE,2024-10-16 03:51,48.00,36.00,62.97,340.00,13.00,T,30.11,1021.50,10.00,23.00,BKN,BKN,OVC,M,3300.00,4000.00,4800.00,M,-RA,M,M,M,26.00,350.00,2024-10-16 03:29,42.07,KCLE 160351Z 34013G23KT 10SM -RA BKN033 BKN040 OVC048 09/02 A3011 RMK AO2 PK WND 35026/0329 RAE0253B39 SLP215 P0000 T00890022 $,M
CLE,2024-10-16 04:51,48.00,38.00,68.13,340.00,15.00,0.01,30.11,1021.60,10.00,20.00,SCT,BKN,OVC,M,3100.00,4000.00,7500.00,M,-RA,M,M,M,M,M,M,41.52,KCLE 160451Z 34015G20KT 10SM -RA SCT031 BKN040 OVC075 09/03 A3011 RMK AO2 RAE02B16 SLP216 P0001 T00890033 401000056 $,M
CLE,2024-10-16 05:51,49.00,37.00,63.10,340.00,12.00,T,30.12,1021.90,10.00,24.00,FEW,BKN,OVC,M,3000.00,4200.00,5000.00,M,M,M,M,M,M,M,M,43.64,KCLE 160551Z 34012G24KT 10SM FEW030 BKN042 OVC050 09/03 A3012 RMK AO2 RAE0453 SLP219 P0000 60001 T00940028 10094 20083 53006 $,M
CLE,2024-10-16 06:51,47.00,40.00,76.49,340.00,8.00,0.03,30.13,1022.20,10.00,18.00,BKN,BKN,OVC,M,2600.00,3100.00,4100.00,M,M,M,M,M,26.00,330.00,2024-10-16 06:32,42.59,KCLE 160651Z 34008G18KT 10SM BKN026 BKN031 OVC041 08/04 A3013 RMK AO2 PK WND 33026/0632 RAB24E49 SLP222 P0003 T00830044 $,M
CLE,2024-10-16 07:51,46.00,42.00,85.83,320.00,7.00,0.06,30.13,1022.40,10.00,M,BKN,OVC,M,M,2300.00,3300.00,M,M,-RA,M,M,M,M,M,M,41.84,KCLE 160751Z 32007KT 10SM -RA BKN023 OVC033 08/06 A3013 RMK AO2 RAB01 SLP224 P0006 T00780056 $,M
CLE,2024-10-16 08:51,46.00,41.00,82.58,320.00,12.00,0.10,30.14,1022.60,4.00,23.00,BKN,BKN,OVC,M,2200.00,2800.00,3500.00,M,-RA,M,M,M,M,M,M,39.82,KCLE 160851Z 32012G23KT 4SM -RA BKN022 BKN028 OVC035 08/05 A3014 RMK AO2 SLP226 P0010 60019 T00780050 52006 $,M
CLE,2024-10-16 09:51,46.00,41.00,82.58,300.00,14.00,0.27,30.15,1022.80,3.00,M,FEW,BKN,OVC,M,1800.00,2400.00,3300.00,M,RA,M,M,M,M,M,M,39.21,KCLE 160951Z 30014KT 3SM RA FEW018 BKN024 OVC033 08/05 A3015 RMK AO2 SLP228 P0027 T00780050 $,M
CLE,2024-10-16 10:51,46.00,42.00,85.83,310.00,9.00,0.17,30.16,1023.40,7.00,18.00,BKN,OVC,M,M,2000.00,2900.00,M,M,-RA,M,M,M,M,M,M,40.92,KCLE 161051Z 31009G18KT 7SM -RA BKN020 OVC029 08/06 A3016 RMK AO2 SLP234 P0017 T00780056 $,M
CLE,2024-10-16 11:51,47.00,42.00,82.65,340.00,11.00,0.01,30.18,1024.10,10.00,21.00,SCT,BKN,OVC,M,2000.00,2700.00,4000.00,M,-RA,M,M,M,M,M,M,41.42,KCLE 161151Z 34011G21KT 10SM -RA SCT020 BKN027 OVC040 08/06 A3018 RMK AO2 SLP241 P0001 60064 70096 T00830056 10094 20078 53015,M
CLE,2024-10-16 12:51,48.00,41.00,76.58,340.00,10.00,0.01,30.20,1024.60,10.00,M,SCT,BKN,OVC,M,2300.00,3100.00,6000.00,M,M,M,M,M,M,M,M,43.03,KCLE 161251Z 34010KT 10SM SCT023 BKN031 OVC060 09/05 A3020 RMK AO2 RAE34 SLP246 P0001 T00890050,M
CLE,2024-10-16 13:51,49.00,41.00,73.77,350.00,11.00,0.00,30.22,1025.20,10.00,M,FEW,SCT,OVC,M,2600.00,3500.00,4300.00,M,M,M,M,M,M,M,M,43.95,KCLE 161351Z 35011KT 10SM FEW026 SCT035 OVC043 09/05 A3022 RMK AO2 SLP252 T00940050,M
CLE,2024-10-16 14:51,49.00,41.00,73.77,350.00,8.00,0.00,30.24,1025.80,10.00,M,BKN,BKN,OVC,M,2200.00,2700.00,5000.00,M,M,M,M,M,M,M,M,45.05,KCLE 161451Z 35008KT 10SM BKN022 BKN027 OVC050 09/05 A3024 RMK AO2 SLP258 60001 T00940050 53017,M
CLE,2024-10-16 15:51,49.00,41.00,73.77,350.00,10.00,T,30.26,1026.50,10.00,M,FEW,BKN,OVC,M,2600.00,3700.00,4800.00,M,-RA,M,M,M,M,M,M,44.29,KCLE 161551Z 35010KT 10SM -RA FEW026 BKN037 OVC048 09/05 A3026 RMK AO2 RAB46 SLP265 P0000 T00940050,M
CLE,2024-10-16 16:51,50.00,40.00,68.37,340.00,11.00,0.01,30.26,1026.60,10.00,M,SCT,BKN,OVC,M,2500.00,3400.00,5000.00,M,M,M,M,M,M,M,M,50.00,KCLE 161651Z 34011KT 10SM SCT025 BKN034 OVC050 10/04 A3026 RMK AO2 RAE1558 SLP266 P0001 T01000044,M
CLE,2024-10-16 17:51,51.00,38.00,60.92,330.00,11.00,0.00,30.25,1026.30,10.00,M,FEW,SCT,OVC,M,2900.00,3600.00,5500.00,M,M,M,M,M,M,M,M,51.00,KCLE 161751Z 33011KT 10SM FEW029 SCT036 OVC055 11/03 A3025 RMK AO2 SLP263 60002 T01060033 10111 20083 50005,M
CLE,2024-10-16 18:51,51.00,38.00,60.92,310.00,8.00,0.00,30.24,1026.00,10.00,M,FEW,BKN,OVC,M,3300.00,4800.00,6000.00,M,M,M,M,M,M,M,M,51.00,KCLE 161851Z 31008KT 10SM FEW033 BKN048 OVC060 11/03 A3024 RMK AO2 SLP260 T01060033,M
CLE,2024-10-16 19:51,51.00,38.00,60.92,300.00,8.00,0.00,30.25,1026.20,10.00,M,BKN,OVC,M,M,2900.00,4200.00,M,M,M,M,M,M,M,M,M,51.00,KCLE 161951Z 30008KT 10SM BKN029 OVC042 11/03 A3025 RMK AO2 SLP262 T01060033,M
CLE,2024-10-16 20:51,51.00,38.00,60.92,300.00,11.00,0.00,30.25,1026.10,10.00,M,SCT,OVC,M,M,3200.00,5500.00,M,M,M,M,M,M,M,M,M,51.00,KCLE 162051Z 30011KT 10SM SCT032 OVC055 11/03 A3025 RMK AO2 SLP261 T01060033 56003,M
CLE,2024-10-16 21:51,51.00,37.00,58.58,300.00,7.00,0.00,30.25,1026.20,10.00,M,BKN,OVC,M,M,4100.00,5000.00,M,M,M,M,M,M,M,M,M,51.00,KCLE 162151Z 30007KT 10SM BKN041 OVC050 11/03 A3025 RMK AO2 SLP262 T01060028,M
CLE,2024-10-16 22:51,49.00,39.00,68.25,260.00,7.00,0.00,30.26,1026.60,10.00,M,BKN,OVC,M,M,4000.00,4900.00,M,M,M,M,M,M,M,M,M,45.50,KCLE 162251Z 26007KT 10SM BKN040 OVC049 09/04 A3026 RMK AO2 SLP266 T00940039,M
CLE,2024-10-16 23:51,47.00,39.00,73.57,250.00,7.00,0.00,30.26,1026.70,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,43.06,KCLE 162351Z 25007KT 10SM BKN050 08/04 A3026 RMK AO2 SLP267 T00830039 10122 20083 53005,M
CLE,2024-10-17 00:51,46.00,39.00,76.40,240.00,6.00,0.00,30.27,1026.90,10.00,M,BKN,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,42.39,KCLE 170051Z 24006KT 10SM BKN048 08/04 A3027 RMK AO2 SLP269 T00780039,M
CLE,2024-10-17 01:51,45.00,38.00,76.31,240.00,4.00,0.00,30.27,1026.90,10.00,M,BKN,BKN,M,M,4800.00,22000.00,M,M,M,M,M,M,M,M,M,42.60,KCLE 170151Z 24004KT 10SM BKN048 BKN220 07/03 A3027 RMK AO2 SLP269 T00720033,M
CLE,2024-10-17 02:51,46.00,39.00,76.40,230.00,3.00,0.00,30.27,1027.10,10.00,M,BKN,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,44.69,KCLE 170251Z 23003KT 10SM BKN045 08/04 A3027 RMK AO2 SLP271 T00780039 51004,M
CLE,2024-10-17 03:51,42.00,37.00,82.30,200.00,3.00,0.00,30.27,1027.10,10.00,M,SCT,BKN,M,M,4400.00,20000.00,M,M,M,M,M,M,M,M,M,40.12,KCLE 170351Z 20003KT 10SM SCT044 BKN200 06/03 A3027 RMK AO2 SLP271 T00560028,M
CLE,2024-10-17 04:51,42.00,37.00,82.30,220.00,3.00,0.00,30.28,1027.30,10.00,M,BKN,BKN,M,M,4300.00,20000.00,M,M,M,M,M,M,M,M,M,40.12,KCLE 170451Z 22003KT 10SM BKN043 BKN200 06/03 A3028 RMK AO2 SLP273 T00560028 401220056,M
CLE,2024-10-17 05:51,40.00,35.00,82.15,210.00,3.00,0.00,30.29,1027.70,10.00,M,SCT,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,37.83,KCLE 170551Z 21003KT 10SM SCT041 04/02 A3029 RMK AO2 SLP277 T00440017 10083 20044 53005,M
CLE,2024-10-17 06:51,39.00,34.00,82.08,210.00,4.00,0.00,30.29,1027.70,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,35.59,KCLE 170651Z 21004KT 10SM FEW040 04/01 A3029 RMK AO2 SLP277 T00390011,M
CLE,2024-10-17 07:51,37.00,33.00,85.29,220.00,3.00,0.00,30.29,1027.70,10.00,M,FEW,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,34.40,KCLE 170751Z 22003KT 10SM FEW045 03/01 A3029 RMK AO2 SLP277 T00280006,M
CLE,2024-10-17 08:51,36.00,33.00,88.73,210.00,4.00,0.00,30.30,1028.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.09,KCLE 170851Z 21004KT 10SM CLR 02/01 A3030 RMK AO2 SLP280 T00220006 53003,M
CLE,2024-10-17 09:51,36.00,32.00,85.23,210.00,4.00,0.00,30.30,1028.20,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,32.09,KCLE 170951Z 21004KT 10SM FEW040 02/00 A3030 RMK AO2 SLP282 T00220000,M
CLE,2024-10-17 10:51,36.00,32.00,85.23,200.00,5.00,0.00,30.32,1029.00,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,31.15,KCLE 171051Z 20005KT 10SM FEW040 02/00 A3032 RMK AO2 SLP290 T00220000,M
CLE,2024-10-17 11:51,37.00,32.00,81.93,210.00,5.00,0.00,30.34,1029.40,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,32.33,KCLE 171151Z 21005KT 10SM FEW040 03/00 A3034 RMK AO2 SLP294 70002 T00280000 10050 20017 53013,M
CLE,2024-10-17 12:51,41.00,35.00,79.02,200.00,5.00,0.00,30.36,1030.00,10.00,M,SCT,SCT,M,M,4200.00,18000.00,M,M,M,M,M,M,M,M,M,37.08,KCLE 171251Z 20005KT 10SM SCT042 SCT180 05/02 A3036 RMK AO2 SLP300 T00500017,M
CLE,2024-10-17 13:51,46.00,38.00,73.47,230.00,5.00,0.00,30.36,1030.20,10.00,M,FEW,FEW,M,M,4200.00,18000.00,M,M,M,M,M,M,M,M,M,43.02,KCLE 171351Z 23005KT 10SM FEW042 FEW180 08/03 A3036 RMK AO2 SLP302 T00780033,M
CLE,2024-10-17 14:51,53.00,42.00,66.12,240.00,5.00,0.00,30.37,1030.20,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,53.00,KCLE 171451Z 24005KT 10SM FEW040 12/06 A3037 RMK AO2 SLP302 T01170056 51010,M
CLE,2024-10-17 15:51,57.00,41.00,54.99,290.00,7.00,0.00,30.37,1030.30,10.00,M,FEW,M,M,M,3200.00,M,M,M,M,M,M,M,M,M,M,57.00,KCLE 171551Z 29007KT 10SM FEW032 14/05 A3037 RMK AO2 SLP303 T01390050,M
CLE,2024-10-17 16:51,58.00,41.00,53.05,0.00,0.00,0.00,30.37,1030.10,10.00,M,SCT,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,58.00,KCLE 171651Z 00000KT 10SM SCT038 14/05 A3037 RMK AO2 SLP301 T01440050,M
CLE,2024-10-17 17:51,60.00,41.00,49.39,350.00,5.00,0.00,30.35,1029.60,10.00,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,60.00,KCLE 171751Z 35005KT 10SM SCT040 16/05 A3035 RMK AO2 SLP296 T01560050 10156 20028 58006,M
CLE,2024-10-17 18:51,58.00,42.00,55.14,340.00,8.00,0.00,30.34,1029.20,10.00,M,FEW,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,58.00,KCLE 171851Z 34008KT 10SM FEW039 14/06 A3034 RMK AO2 SLP292 T01440056,M
CLE,2024-10-17 19:51,59.00,41.00,51.18,360.00,6.00,0.00,30.33,1028.90,10.00,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,59.00,KCLE 171951Z 36006KT 10SM FEW040 15/05 A3033 RMK AO2 SLP289 T01500050,M
CLE,2024-10-17 20:51,58.00,41.00,53.05,350.00,5.00,0.00,30.33,1028.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,58.00,KCLE 172051Z 35005KT 10SM CLR 14/05 A3033 RMK AO2 SLP289 T01440050 55007,M
CLE,2024-10-17 21:51,56.00,41.00,57.02,10.00,5.00,0.00,30.33,1029.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.00,KCLE 172151Z 01005KT 10SM CLR 13/05 A3033 RMK AO2 SLP291 T01330050,M
CLE,2024-10-17 22:51,52.00,41.00,66.00,350.00,4.00,0.00,30.33,1029.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,52.00,KCLE 172251Z 35004KT 10SM CLR 11/05 A3033 RMK AO2 SLP290 T01110050,M
CLE,2024-10-17 23:51,51.00,40.00,65.87,120.00,3.00,0.00,30.34,1029.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.00,KCLE 172351Z 12003KT 10SM CLR 11/04 A3034 RMK AO2 SLP295 T01060044 10156 20106 53004,M
CLE,2024-10-18 00:51,48.00,41.00,76.58,140.00,4.00,0.00,30.35,1029.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.10,KCLE 180051Z 14004KT 10SM CLR 09/05 A3035 RMK AO2 SLP298 T00890050,M
CLE,2024-10-18 01:51,45.00,41.00,85.77,150.00,4.00,0.00,30.36,1030.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.60,KCLE 180151Z 15004KT 10SM CLR 07/05 A3036 RMK AO2 SLP301 T00720050,M
CLE,2024-10-18 02:51,42.00,38.00,85.60,170.00,3.00,0.00,30.37,1030.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.12,KCLE 180251Z 17003KT 10SM CLR 06/03 A3037 RMK AO2 SLP302 T00560033 51008,M
CLE,2024-10-18 03:51,42.00,38.00,85.60,0.00,0.00,0.00,30.37,1030.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.00,KCLE 180351Z 00000KT 10SM CLR 06/03 A3037 RMK AO2 SLP303 T00560033,M
CLE,2024-10-18 04:51,41.00,38.00,88.97,0.00,0.00,0.00,30.37,1030.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KCLE 180451Z 00000KT 10SM CLR 05/03 A3037 RMK AO2 SLP302 T00500033 401560017,M
CLE,2024-10-18 05:51,40.00,37.00,88.92,0.00,0.00,0.00,30.38,1030.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.00,KCLE 180551Z 00000KT 10SM CLR 04/03 A3038 RMK AO2 SLP305 T00440028 10111 20044 53003,M
CLE,2024-10-18 06:51,39.00,35.00,85.42,220.00,3.00,0.00,30.38,1030.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.69,KCLE 180651Z 22003KT 10SM CLR 04/02 A3038 RMK AO2 SLP309 T00390017,M
CLE,2024-10-18 07:51,40.00,37.00,88.92,230.00,3.00,0.00,30.41,1031.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.83,KCLE 180751Z 23003KT 10SM CLR 04/03 A3041 RMK AO2 SLP316 T00440028,M
CLE,2024-10-18 08:51,39.00,36.00,88.87,0.00,0.00,0.00,30.42,1032.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.00,KCLE 180851Z 00000KT 10SM CLR 04/02 A3042 RMK AO2 SLP320 T00390022 53014,M
CLE,2024-10-18 09:51,40.00,37.00,88.92,0.00,0.00,0.00,30.44,1032.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.00,KCLE 180951Z 00000KT 10SM CLR 04/03 A3044 RMK AO2 SLP328 T00440028,M
CLE,2024-10-18 10:51,39.00,36.00,88.87,0.00,0.00,0.00,30.47,1033.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.00,KCLE 181051Z 00000KT 10SM CLR 04/02 A3047 RMK AO2 SLP339 T00390022,M
CLE,2024-10-18 11:51,40.00,37.00,88.92,0.00,0.00,0.00,30.48,1034.40,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,40.00,KCLE 181151Z 00000KT 10SM FEW250 04/03 A3048 RMK AO2 SLP344 T00440028 10050 20028 51022,M
CLE,2024-10-18 12:51,43.00,39.00,85.66,0.00,0.00,0.00,30.51,1035.30,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,43.00,KCLE 181251Z 00000KT 10SM FEW250 06/04 A3051 RMK AO2 SLP353 T00610039,M
CLE,2024-10-18 13:51,50.00,43.00,76.76,220.00,3.00,0.00,30.53,1036.00,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,50.00,KCLE 181351Z 22003KT 10SM FEW250 10/06 A3053 RMK AO2 SLP360 T01000061,M
CLE,2024-10-18 14:51,56.00,43.00,61.59,240.00,4.00,0.00,30.54,1036.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.00,KCLE 181451Z 24004KT 10SM CLR 13/06 A3054 RMK AO2 SLP362 T01330061 51018,M
CLE,2024-10-18 15:51,60.00,39.00,45.69,210.00,5.00,0.00,30.55,1036.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.00,KCLE 181551Z 21005KT 10SM CLR 16/04 A3055 RMK AO2 SLP362 T01560039,M
CLE,2024-10-18 16:51,62.00,37.00,39.35,M,3.00,0.00,30.53,1035.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.00,KCLE 181651Z VRB03KT 10SM CLR 17/03 A3053 RMK AO2 SLP357 T01670028,M
CLE,2024-10-18 17:51,65.00,38.00,36.84,0.00,0.00,0.00,30.51,1034.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,65.00,KCLE 181751Z 00000KT 10SM CLR 18/03 A3051 RMK AO2 SLP348 T01830033 10183 20039 58011,M
CLE,2024-10-18 18:51,66.00,38.00,35.58,310.00,3.00,0.00,30.50,1034.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.00,KCLE 181851Z 31003KT 10SM CLR 19/03 A3050 RMK AO2 SLP344 T01890033,M
CLE,2024-10-18 19:51,67.00,40.00,37.16,10.00,5.00,0.00,30.48,1034.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,67.00,KCLE 181951Z 01005KT 10SM CLR 19/04 A3048 RMK AO2 SLP340 T01940044,M
CLE,2024-10-18 20:51,64.00,42.00,44.57,350.00,7.00,0.00,30.48,1033.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.00,KCLE 182051Z 35007KT 10SM CLR 18/06 A3048 RMK AO2 SLP339 T01780056 56010,M
CLE,2024-10-18 21:51,61.00,43.00,51.48,360.00,5.00,0.00,30.49,1034.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,61.00,KCLE 182151Z 36005KT 10SM CLR 16/06 A3049 RMK AO2 SLP342 T01610061,M
CLE,2024-10-18 22:51,56.00,42.00,59.26,40.00,5.00,0.00,30.49,1034.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,56.00,KCLE 182251Z 04005KT 10SM CLR 13/06 A3049 RMK AO2 SLP343 T01330056,M
CLE,2024-10-18 23:51,55.00,43.00,63.86,50.00,5.00,0.00,30.50,1034.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.00,KCLE 182351Z 05005KT 10SM CLR 13/06 A3050 RMK AO2 SLP346 T01280061 10200 20128 52006,M
CLE,2024-10-19 00:51,54.00,42.00,63.74,40.00,4.00,0.00,30.50,1034.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,54.00,KCLE 190051Z 04004KT 10SM CLR 12/06 A3050 RMK AO2 SLP348 T01220056,M
CLE,2024-10-19 01:51,46.00,41.00,82.58,0.00,0.00,0.00,30.51,1035.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.00,KCLE 190151Z 00000KT 10SM CLR 08/05 A3051 RMK AO2 SLP352 T00780050,M
CLE,2024-10-19 02:51,45.00,42.00,89.15,160.00,4.00,0.00,30.52,1035.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.60,KCLE 190251Z 16004KT 10SM CLR 07/06 A3052 RMK AO2 SLP353 T00720056 52007,M
CLE,2024-10-19 03:51,46.00,42.00,85.83,0.00,0.00,0.00,30.52,1035.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.00,KCLE 190351Z 00000KT 10SM CLR 08/06 A3052 RMK AO2 SLP352 T00780056,M
CLE,2024-10-19 04:51,46.00,42.00,85.83,170.00,3.00,0.00,30.52,1035.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.69,KCLE 190451Z 17003KT 10SM CLR 08/06 A3052 RMK AO2 SLP352 T00780056 402000028,M
CLE,2024-10-19 05:51,44.00,40.00,85.71,0.00,0.00,0.00,30.51,1035.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.00,KCLE 190551Z 00000KT 10SM CLR 07/04 A3051 RMK AO2 SLP351 T00670044 10133 20056 58000,M
CLE,2024-10-19 06:51,42.00,39.00,89.01,0.00,0.00,0.00,30.51,1035.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.00,KCLE 190651Z 00000KT 10SM CLR 06/04 A3051 RMK AO2 SLP350 T00560039,M
CLE,2024-10-19 07:51,42.00,38.00,85.60,0.00,0.00,0.00,30.50,1034.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.00,KCLE 190751Z 00000KT 10SM CLR 06/03 A3050 RMK AO2 SLP347 T00560033,M
CLE,2024-10-19 08:51,39.00,36.00,88.87,0.00,0.00,0.00,30.50,1034.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.00,KCLE 190851Z 00000KT 10SM CLR 04/02 A3050 RMK AO2 SLP348 T00390022 56004,M
CLE,2024-10-19 09:51,39.00,36.00,88.87,0.00,0.00,0.00,30.51,1034.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.00,KCLE 190951Z 00000KT 10SM CLR 04/02 A3051 RMK AO2 SLP349 T00390022,M
CLE,2024-10-19 10:51,38.00,35.00,88.83,250.00,3.00,0.00,30.51,1035.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.55,KCLE 191051Z 25003KT 10SM CLR 03/02 A3051 RMK AO2 SLP353 T00330017,M
CLE,2024-10-19 11:51,40.00,36.00,85.48,0.00,0.00,0.00,30.52,1035.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.00,KCLE 191151Z 00000KT 10SM CLR 04/02 A3052 RMK AO2 SLP355 T00440022 10072 20033 53006,M
CLE,2024-10-19 12:51,44.00,39.00,82.44,0.00,0.00,0.00,30.53,1035.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.00,KCLE 191251Z 00000KT 10SM CLR 07/04 A3053 RMK AO2 SLP358 T00670039,M
CLE,2024-10-19 13:51,52.00,43.00,71.28,0.00,0.00,0.00,30.55,1036.40,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,52.00,KCLE 191351Z 00000KT 10SM FEW250 11/06 A3055 RMK AO2 SLP364 T01110061,M
CLE,2024-10-19 14:51,60.00,42.00,51.33,210.00,4.00,0.00,30.55,1036.10,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.00,KCLE 191451Z 21004KT 10SM FEW250 16/06 A3055 RMK AO2 SLP361 T01560056 50008,M
CLE,2024-10-19 15:51,64.00,42.00,44.57,220.00,3.00,0.00,30.53,1035.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.00,KCLE 191551Z 22003KT 10SM CLR 18/06 A3053 RMK AO2 SLP356 T01780056,M
CLE,2024-10-19 16:51,67.00,39.00,35.74,210.00,3.00,0.00,30.51,1034.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,67.00,KCLE 191651Z 21003KT 10SM CLR 19/04 A3051 RMK AO2 SLP348 T01940039,M
CLE,2024-10-19 17:51,69.00,39.00,33.36,M,4.00,0.00,30.49,1034.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KCLE 191751Z VRB04KT 10SM CLR 21/04 A3049 RMK AO2 SLP341 T02060039 10206 20039 58019,M
CLE,2024-10-19 18:51,69.00,44.00,40.47,20.00,4.00,0.00,30.46,1033.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.00,KCLE 191851Z 02004KT 10SM CLR 21/07 A3046 RMK AO2 SLP331 T02060067,M
