#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2024-01-01 00:00:00+00:00 2024-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BKL,2024-10-13 04:53,56.00,51.00,83.26,60.00,10.00,T,29.87,1011.50,10.00,M,BKN,OVC,M,M,1000.00,9000.00,M,M,M,M,M,M,M,M,M,56.00,KBKL 130453Z AUTO 06010KT 10SM BKN010 OVC090 13/11 A2987 RMK AO2 LTG DSNT W-NE RAB25E34 SLP115 P0000 T01330106 402060133,M
BKL,2024-10-13 05:53,55.00,51.00,86.34,90.00,12.00,0.25,29.89,1012.10,4.00,20.00,FEW,BKN,OVC,M,1100.00,5000.00,7000.00,M,RA BR,M,M,M,M,M,M,55.00,KBKL 130553Z AUTO 09012G20KT 4SM RA BR FEW011 BKN050 OVC070 13/11 A2989 RMK AO2 LTG DSNT E-SW RAB09 SLP121 P0025 60028 T01280106 10172 20128 50006,M
BKL,2024-10-13 06:53,55.00,51.00,86.34,150.00,7.00,0.05,29.83,1009.90,10.00,M,FEW,OVC,M,M,5500.00,10000.00,M,M,-RA,M,M,M,M,M,M,55.00,KBKL 130653Z AUTO 15007KT 10SM -RA FEW055 OVC100 13/11 A2983 RMK AO2 SLP099 P0005 T01280106,M
BKL,2024-10-13 07:53,56.00,52.00,86.40,140.00,10.00,0.04,29.82,1009.60,9.00,M,FEW,OVC,M,M,7500.00,9500.00,M,M,-RA,M,M,M,M,M,M,56.00,KBKL 130753Z AUTO 14010KT 9SM -RA FEW075 OVC095 13/11 A2982 RMK AO2 SLP096 P0004 T01330111,M
BKL,2024-10-13 08:53,57.00,53.00,86.45,180.00,6.00,0.14,29.83,1009.90,5.00,M,BKN,OVC,M,M,6000.00,8000.00,M,M,VCTS -RA BR,M,M,M,M,M,M,57.00,KBKL 130853Z AUTO 18006KT 5SM VCTS -RA BR BKN060 OVC080 14/12 A2983 RMK AO2 LTG DSNT S-W SLP099 P0014 60023 T01390117 55000,M
BKL,2024-10-13 09:53,58.00,54.00,86.51,160.00,10.00,0.12,29.78,1008.20,9.00,M,OVC,M,M,M,9000.00,M,M,M,-RA,M,M,M,M,M,M,58.00,KBKL 130953Z AUTO 16010KT 9SM -RA OVC090 14/12 A2978 RMK AO2 LTG DSNT SE-W TSB06E21 SLP082 P0012 T01440122,M
BKL,2024-10-13 10:53,58.00,54.00,86.51,140.00,6.00,0.28,29.78,1008.20,4.00,M,BKN,OVC,M,M,3200.00,3800.00,M,M,TSRA BR,M,M,M,M,M,M,58.00,KBKL 131053Z AUTO 14006KT 4SM TSRA BR BKN032 OVC038 14/12 A2978 RMK AO2 LTG DSNT SE AND W AND NW TSB06E32B45 SLP082 P0028 T01440122,M
BKL,2024-10-13 11:53,59.00,55.00,86.56,10.00,3.00,0.04,29.75,1007.40,7.00,M,OVC,M,M,M,3800.00,M,M,M,-RA,M,M,M,M,M,M,59.00,KBKL 131153Z COR 01003KT 7SM -RA OVC038 15/13 A2975 RMK AO2 LTG DSNT ALQDS RAE12B53 TSE11 SLP074 P0004 60067 70095 T01500128 10156 20128 56024,M
BKL,2024-10-13 12:53,60.00,56.00,86.61,80.00,6.00,0.01,29.74,1007.10,7.00,M,OVC,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,60.00,KBKL 131253Z 08006KT 7SM OVC038 16/13 A2974 RMK AO2 LTG DSNT E RAE07 SLP071 P0001 T01560133,M
BKL,2024-10-13 13:53,60.00,57.00,89.80,100.00,4.00,0.00,29.73,1006.50,6.00,M,OVC,M,M,M,3100.00,M,M,M,BR,M,M,M,M,M,M,60.00,KBKL 131353Z 10004KT 6SM BR OVC031 16/14 A2973 RMK AO2 SLP065 T01560139,M
BKL,2024-10-13 14:53,62.00,57.00,83.65,130.00,5.00,0.00,29.70,1005.60,10.00,M,OVC,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,62.00,KBKL 131453Z 13005KT 10SM OVC031 17/14 A2970 RMK AO2 SLP056 60001 T01670139 58018,M
BKL,2024-10-13 15:53,63.00,57.00,80.76,150.00,5.00,0.00,29.68,1005.00,10.00,M,OVC,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,63.00,KBKL 131553Z 15005KT 10SM OVC029 17/14 A2968 RMK AO2 SLP050 T01720139,M
BKL,2024-10-13 16:53,63.00,57.00,80.76,220.00,4.00,T,29.68,1004.90,9.00,M,FEW,OVC,M,M,1000.00,2700.00,M,M,M,M,M,M,M,M,M,63.00,KBKL 131653Z 22004KT 9SM FEW010 OVC027 17/14 A2968 RMK AO2 RAB41E44 SLP049 P0000 T01720139,M
BKL,2024-10-13 17:53,64.00,57.00,77.97,230.00,7.00,T,29.66,1004.10,10.00,M,FEW,OVC,M,M,1000.00,2700.00,M,M,M,M,M,M,M,M,M,64.00,KBKL 131753Z 23007KT 10SM FEW010 OVC027 18/14 A2966 RMK AO2 RAB1655E42 SLP041 P0000 60001 T01780139 10178 20150 58015,M
BKL,2024-10-13 18:53,64.00,58.00,80.83,260.00,11.00,0.00,29.66,1004.10,10.00,M,BKN,OVC,M,M,1800.00,3100.00,M,M,M,M,M,M,M,M,M,64.00,KBKL 131853Z 26011KT 10SM BKN018 OVC031 18/14 A2966 RMK AO2 SLP041 T01780144,M
BKL,2024-10-13 19:53,62.00,58.00,86.72,10.00,9.00,T,29.66,1004.30,10.00,M,BKN,OVC,M,M,1000.00,1600.00,M,M,M,M,M,M,M,M,M,62.00,KBKL 131953Z 01009KT 10SM BKN010 OVC016 17/14 A2966 RMK AO2 RAB16E25 CIG 007V012 SLP043 P0000 T01670144,M
BKL,2024-10-13 20:53,61.00,56.00,83.59,40.00,4.00,0.01,29.67,1004.80,10.00,M,BKN,OVC,M,M,1000.00,2000.00,M,M,M,M,M,M,M,M,M,61.00,KBKL 132053Z 04004KT 10SM BKN010 OVC020 16/13 A2967 RMK AO2 RAB41E52 SLP048 P0001 60001 T01610133 53006,M
BKL,2024-10-13 21:53,60.00,56.00,86.61,40.00,9.00,0.10,29.69,1005.20,10.00,M,FEW,BKN,OVC,M,900.00,2000.00,3000.00,M,-RA,M,M,M,M,M,M,60.00,KBKL 132153Z 04009KT 10SM -RA FEW009 BKN020 OVC030 16/13 A2969 RMK AO2 RAB2054 SLP052 P0010 T01560133,M
BKL,2024-10-13 22:53,60.00,55.00,83.53,40.00,13.00,0.06,29.71,1006.00,10.00,22.00,BKN,BKN,OVC,M,900.00,1800.00,2900.00,M,M,M,M,M,M,M,M,60.00,KBKL 132253Z 04013G22KT 10SM BKN009 BKN018 OVC029 16/13 A2971 RMK AO2 RAE2158B23E43 CIG 007V015 SLP060 P0006 T01560128,M
BKL,2024-10-13 23:53,59.00,54.00,83.46,90.00,6.00,0.01,29.71,1006.00,7.00,M,FEW,BKN,OVC,M,1900.00,2700.00,4100.00,M,-RA,M,M,M,M,M,M,59.00,KBKL 132353Z 09006KT 7SM -RA FEW019 BKN027 OVC041 15/12 A2971 RMK AO2 RAB44 SLP060 P0001 60018 T01500122 10178 20150 51012,M
BKL,2024-10-14 00:53,58.00,54.00,86.51,0.00,0.00,0.04,29.70,1005.80,10.00,M,BKN,BKN,OVC,M,2100.00,2500.00,3500.00,M,M,M,M,M,M,M,M,58.00,KBKL 140053Z 00000KT 10SM BKN021 BKN025 OVC035 14/12 A2970 RMK AO2 RAE41 SLP058 P0004 T01440122,M
BKL,2024-10-14 01:53,58.00,54.00,86.51,130.00,6.00,0.00,29.68,1005.10,10.00,M,SCT,BKN,OVC,M,1200.00,1900.00,4900.00,M,M,M,M,M,M,M,M,58.00,KBKL 140153Z 13006KT 10SM SCT012 BKN019 OVC049 14/12 A2968 RMK AO2 CIG 016V024 SLP051 T01440122,M
BKL,2024-10-14 02:53,58.00,53.00,83.39,210.00,9.00,0.02,29.67,1004.50,6.00,M,FEW,BKN,OVC,M,4200.00,5500.00,7000.00,M,-RA,M,M,M,M,M,M,58.00,KBKL 140253Z 21009KT 6SM -RA FEW042 BKN055 OVC070 14/12 A2967 RMK AO2 LTG DSNT N AND NE RAB44 SLP045 P0002 60006 T01440117 58014,M
BKL,2024-10-14 03:53,59.00,51.00,74.74,260.00,20.00,0.10,29.67,1004.70,10.00,25.00,FEW,SCT,OVC,M,3700.00,7000.00,9000.00,M,M,M,M,M,28.00,260.00,2024-10-14 03:18,59.00,KBKL 140353Z 26020G25KT 10SM FEW037 SCT070 OVC090 15/11 A2967 RMK AO2 PK WND 26028/0318 WSHFT 0309 RAE37 SLP047 P0010 T01500106,M
BKL,2024-10-14 04:53,57.00,50.00,77.38,260.00,21.00,0.00,29.67,1004.70,10.00,35.00,SCT,BKN,BKN,M,1500.00,2400.00,3200.00,M,M,M,M,M,35.00,260.00,2024-10-14 04:51,57.00,KBKL 140453Z AUTO 26021G35KT 10SM SCT015 BKN024 BKN032 14/10 A2967 RMK AO2 PK WND 26035/0451 SLP047 T01390100 401780128,M
BKL,2024-10-14 05:53,55.00,48.00,77.21,230.00,16.00,T,29.68,1004.80,10.00,31.00,FEW,BKN,OVC,M,1400.00,1900.00,6000.00,M,M,M,M,M,37.00,270.00,2024-10-14 05:06,55.00,KBKL 140553Z AUTO 23016G31KT 10SM FEW014 BKN019 OVC060 13/09 A2968 RMK AO2 PK WND 27037/0506 RAB37E49 SLP048 P0000 60016 T01280089 10150 20122 51003,M
BKL,2024-10-14 06:53,52.00,46.00,79.92,230.00,20.00,0.01,29.70,1005.50,10.00,30.00,SCT,BKN,OVC,M,2700.00,3200.00,6000.00,M,M,M,M,M,33.00,240.00,2024-10-14 06:07,52.00,KBKL 140653Z AUTO 23020G30KT 10SM SCT027 BKN032 OVC060 11/08 A2970 RMK AO2 PK WND 24033/0607 RAB0558E11 SLP055 P0001 T01110078,M
BKL,2024-10-14 07:53,51.00,44.00,76.85,220.00,20.00,0.00,29.69,1005.50,10.00,27.00,FEW,BKN,OVC,M,2800.00,3300.00,5000.00,M,M,M,M,M,34.00,240.00,2024-10-14 07:01,51.00,KBKL 140753Z AUTO 22020G27KT 10SM FEW028 BKN033 OVC050 11/07 A2969 RMK AO2 PK WND 24034/0701 LTG DSNT NE SLP055 T01060067,M
BKL,2024-10-14 08:53,51.00,45.00,79.84,240.00,17.00,0.06,29.71,1006.00,10.00,25.00,SCT,BKN,OVC,M,2300.00,3100.00,4600.00,M,M,M,M,M,32.00,240.00,2024-10-14 08:07,51.00,KBKL 140853Z AUTO 24017G25KT 10SM SCT023 BKN031 OVC046 11/07 A2971 RMK AO2 PK WND 24032/0807 RAB0755E20 SLP060 P0006 60007 T01060072 53005,M
BKL,2024-10-14 09:53,50.00,44.00,79.76,220.00,22.00,0.02,29.71,1006.20,7.00,27.00,FEW,BKN,OVC,M,1600.00,4700.00,5500.00,M,RA,M,M,M,29.00,210.00,2024-10-14 09:36,50.00,KBKL 140953Z AUTO 22022G27KT 7SM RA FEW016 BKN047 OVC055 10/07 A2971 RMK AO2 PK WND 21029/0936 RAB48 TSB38E53 SLP062 P0002 T01000067,M
BKL,2024-10-14 10:53,52.00,45.00,76.94,20.00,23.00,0.21,29.72,1006.50,10.00,36.00,FEW,SCT,OVC,M,1300.00,1800.00,4200.00,M,M,M,M,M,38.00,20.00,2024-10-14 10:41,52.00,KBKL 141053Z 02023G36KT 10SM FEW013 SCT018 OVC042 11/07 A2972 RMK AO2 PK WND 02038/1041 WSHFT 1026 LTG DSNT SW RAE28 SLP065 P0021 T01110072,M
BKL,2024-10-14 11:53,52.00,46.00,79.92,360.00,26.00,0.13,29.79,1008.90,9.00,37.00,BKN,BKN,OVC,M,1700.00,2600.00,3400.00,M,-RA,M,M,M,37.00,10.00,2024-10-14 11:25,52.00,KBKL 141153Z 36026G37KT 9SM -RA BKN017 BKN026 OVC034 11/08 A2979 RMK AO2 PK WND 01037/1125 RAB1057 SLP089 P0013 60043 70078 T01110078 10128 20089 53028,M
BKL,2024-10-14 12:53,51.00,43.00,73.97,10.00,20.00,0.03,29.85,1011.00,4.00,32.00,SCT,BKN,OVC,M,1900.00,2700.00,3300.00,M,-RA,M,M,M,40.00,360.00,2024-10-14 11:56,51.00,KBKL 141253Z 01020G32KT 4SM -RA SCT019 BKN027 OVC033 11/06 A2985 RMK AO2 PK WND 36040/1156 SLP110 P0003 T01060061,M
BKL,2024-10-14 13:53,51.00,41.00,68.48,10.00,21.00,0.03,29.89,1012.30,8.00,30.00,FEW,SCT,OVC,M,2200.00,3100.00,3900.00,M,-RA,M,M,M,32.00,10.00,2024-10-14 13:43,51.00,KBKL 141353Z 01021G30KT 8SM -RA FEW022 SCT031 OVC039 11/05 A2989 RMK AO2 PK WND 01032/1343 SLP123 P0003 T01060050,M
BKL,2024-10-14 14:53,52.00,40.00,63.48,340.00,18.00,T,29.91,1013.00,10.00,29.00,SCT,BKN,OVC,M,2800.00,3700.00,5500.00,M,M,M,M,M,29.00,10.00,2024-10-14 13:57,52.00,KBKL 141453Z 34018G29KT 10SM SCT028 BKN037 OVC055 11/04 A2991 RMK AO2 PK WND 01029/1357 RAE1359 SLP130 P0000 60006 T01110044 51019,M
BKL,2024-10-14 15:53,51.00,40.00,65.87,340.00,16.00,0.00,29.95,1014.40,10.00,24.00,FEW,BKN,M,M,2900.00,5000.00,M,M,M,M,M,M,30.00,320.00,2024-10-14 14:57,51.00,KBKL 141553Z 34016G24KT 10SM FEW029 BKN050 11/04 A2995 RMK AO2 PK WND 32030/1457 SLP144 T01060044,M
BKL,2024-10-14 16:53,53.00,40.00,61.19,330.00,11.00,0.00,29.97,1015.00,10.00,M,FEW,FEW,SCT,M,3200.00,4100.00,4800.00,M,M,M,M,M,26.00,340.00,2024-10-14 15:58,53.00,KBKL 141653Z 33011KT 10SM FEW032 FEW041 SCT048 12/04 A2997 RMK AO2 PK WND 34026/1558 SLP150 T01170044,M
BKL,2024-10-14 17:53,54.00,40.00,58.99,330.00,10.00,0.00,29.97,1015.00,10.00,M,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,54.00,KBKL 141753Z 33010KT 10SM BKN036 12/04 A2997 RMK AO2 SLP150 60006 T01220044 10122 20100 51020,M
BKL,2024-10-14 18:53,53.00,38.00,56.59,320.00,9.00,0.00,29.98,1015.30,10.00,M,SCT,BKN,M,M,3900.00,4800.00,M,M,M,M,M,M,M,M,M,53.00,KBKL 141853Z 32009KT 10SM SCT039 BKN048 12/03 A2998 RMK AO2 SLP153 T01170033,M
BKL,2024-10-14 19:53,53.00,39.00,58.85,330.00,12.00,0.00,29.99,1015.50,10.00,M,SCT,SCT,BKN,M,3900.00,5000.00,6000.00,M,M,M,M,M,M,M,M,53.00,KBKL 141953Z 33012KT 10SM SCT039 SCT050 BKN060 12/04 A2999 RMK AO2 SLP155 T01170039,M
BKL,2024-10-14 20:53,54.00,38.00,54.56,320.00,18.00,0.00,29.99,1015.50,10.00,28.00,FEW,BKN,M,M,4000.00,6500.00,M,M,M,M,M,M,28.00,350.00,2024-10-14 20:49,54.00,KBKL 142053Z 32018G28KT 10SM FEW040 BKN065 12/03 A2999 RMK AO2 PK WND 35028/2049 SLP155 T01220033 50004,M
BKL,2024-10-14 21:53,54.00,40.00,58.99,330.00,16.00,0.00,30.00,1015.80,10.00,24.00,SCT,BKN,OVC,M,4100.00,5000.00,6000.00,M,M,M,M,M,M,M,M,54.00,KBKL 142153Z 33016G24KT 10SM SCT041 BKN050 OVC060 12/04 A3000 RMK AO2 SLP158 T01220044,M
BKL,2024-10-14 22:53,54.00,41.00,61.32,340.00,13.00,0.00,29.99,1015.80,10.00,19.00,BKN,BKN,M,M,3500.00,6500.00,M,M,M,M,M,M,M,M,M,54.00,KBKL 142253Z 34013G19KT 10SM BKN035 BKN065 12/05 A2999 RMK AO2 SLP158 T01220050,M
BKL,2024-10-14 23:53,53.00,39.00,58.85,330.00,15.00,0.00,30.01,1016.20,10.00,M,SCT,BKN,OVC,M,3700.00,5500.00,7000.00,M,M,M,M,M,27.00,330.00,2024-10-14 23:10,53.00,KBKL 142353Z 33015KT 10SM SCT037 BKN055 OVC070 12/04 A3001 RMK AO2 PK WND 33027/2310 SLP162 T01170039 10128 20111 53007,M
BKL,2024-10-15 00:53,53.00,39.00,58.85,340.00,18.00,0.00,30.01,1016.30,10.00,24.00,SCT,BKN,M,M,3800.00,7000.00,M,M,M,M,M,M,M,M,M,53.00,KBKL 150053Z 34018G24KT 10SM SCT038 BKN070 12/04 A3001 RMK AO2 SLP163 T01170039,M
BKL,2024-10-15 01:53,52.00,36.00,54.26,340.00,12.00,0.00,30.02,1016.60,10.00,23.00,SCT,BKN,M,M,4600.00,7000.00,M,M,M,M,M,M,M,M,M,52.00,KBKL 150153Z 34012G23KT 10SM SCT046 BKN070 11/02 A3002 RMK AO2 SLP166 T01110022,M
BKL,2024-10-15 02:53,52.00,36.00,54.26,350.00,9.00,0.00,30.01,1016.20,10.00,M,BKN,OVC,M,M,4800.00,7000.00,M,M,M,M,M,M,M,M,M,52.00,KBKL 150253Z 35009KT 10SM BKN048 OVC070 11/02 A3001 RMK AO2 SLP162 T01110022 50000,M
BKL,2024-10-15 03:53,52.00,38.00,58.71,330.00,12.00,0.00,30.00,1015.80,10.00,M,SCT,BKN,OVC,M,3900.00,4900.00,7000.00,M,M,M,M,M,M,M,M,52.00,KBKL 150353Z 33012KT 10SM SCT039 BKN049 OVC070 11/03 A3000 RMK AO2 SLP158 T01110033,M
BKL,2024-10-15 04:53,52.00,38.00,58.71,310.00,8.00,0.00,29.98,1015.40,10.00,17.00,SCT,BKN,OVC,M,3600.00,4900.00,5500.00,M,M,M,M,M,M,M,M,52.00,KBKL 150453Z 31008G17KT 10SM SCT036 BKN049 OVC055 11/03 A2998 RMK AO2 SLP154 T01110033 401440089,M
BKL,2024-10-15 05:53,52.00,38.00,58.71,350.00,8.00,0.00,29.98,1015.20,10.00,M,SCT,BKN,OVC,M,3500.00,4800.00,6000.00,M,M,M,M,M,M,M,M,52.00,KBKL 150553Z 35008KT 10SM SCT035 BKN048 OVC060 11/03 A2998 RMK AO2 SLP152 T01110033 10117 20106 56009,M
BKL,2024-10-15 06:53,49.00,40.00,70.96,170.00,7.00,0.00,29.97,1015.20,10.00,M,BKN,OVC,M,M,3900.00,4800.00,M,M,M,M,M,M,M,M,M,45.50,KBKL 150653Z 17007KT 10SM BKN039 OVC048 09/04 A2997 RMK AO2 SLP152 T00940044,M
BKL,2024-10-15 07:53,47.00,41.00,79.52,180.00,7.00,T,29.97,1014.90,10.00,M,SCT,OVC,M,M,3500.00,4700.00,M,M,-RA,M,M,M,M,M,M,43.06,KBKL 150753Z 18007KT 10SM -RA SCT035 OVC047 08/05 A2997 RMK AO2 RAB53 SLP149 P0000 T00830050,M
BKL,2024-10-15 08:53,47.00,41.00,79.52,160.00,8.00,T,29.97,1015.10,10.00,M,SCT,BKN,OVC,M,3000.00,3600.00,8500.00,M,M,M,M,M,M,M,M,42.59,KBKL 150853Z 16008KT 10SM SCT030 BKN036 OVC085 08/05 A2997 RMK AO2 RAE05 SLP151 P0000 60000 T00830050 55002,M
BKL,2024-10-15 09:53,47.00,41.00,79.52,170.00,9.00,0.00,29.98,1015.30,10.00,M,FEW,BKN,OVC,M,3700.00,4900.00,8500.00,M,M,M,M,M,M,M,M,42.17,KBKL 150953Z 17009KT 10SM FEW037 BKN049 OVC085 08/05 A2998 RMK AO2 SLP153 T00830050,M
BKL,2024-10-15 10:53,46.00,40.00,79.44,160.00,8.00,0.00,29.98,1015.50,10.00,M,SCT,BKN,OVC,M,3300.00,4400.00,7000.00,M,M,M,M,M,M,M,M,41.36,KBKL 151053Z 16008KT 10SM SCT033 BKN044 OVC070 08/04 A2998 RMK AO2 SLP155 T00780044,M
BKL,2024-10-15 11:53,45.00,40.00,82.51,150.00,7.00,0.04,29.99,1015.60,10.00,M,FEW,BKN,OVC,M,2700.00,3300.00,7500.00,M,M,M,M,M,M,M,M,40.63,KBKL 151153Z 15007KT 10SM FEW027 BKN033 OVC075 07/04 A2999 RMK AO2 RAB23E39 SLP156 P0004 60004 70010 T00720044 10111 20072 50003,M
BKL,2024-10-15 12:53,45.00,40.00,82.51,160.00,8.00,T,30.00,1016.10,10.00,M,FEW,SCT,BKN,M,2900.00,3800.00,6000.00,M,M,M,M,M,M,M,M,40.13,KBKL 151253Z 16008KT 10SM FEW029 SCT038 BKN060 07/04 A3000 RMK AO2 RAB42E52 SLP161 P0000 T00720044,M
BKL,2024-10-15 13:53,47.00,40.00,76.49,140.00,5.00,0.00,30.01,1016.30,10.00,M,SCT,BKN,OVC,M,2800.00,3700.00,7000.00,M,M,M,M,M,M,M,M,44.21,KBKL 151353Z 14005KT 10SM SCT028 BKN037 OVC070 08/04 A3001 RMK AO2 SLP163 T00830044,M
BKL,2024-10-15 14:53,47.00,41.00,79.52,140.00,8.00,0.04,30.02,1016.60,8.00,M,FEW,BKN,OVC,M,2800.00,3800.00,9500.00,M,-RA,M,M,M,M,M,M,42.59,KBKL 151453Z 14008KT 8SM -RA FEW028 BKN038 OVC095 08/05 A3002 RMK AO2 RAB37 SLP166 P0004 60004 T00830050 51010,M
BKL,2024-10-15 15:53,48.00,41.00,76.58,150.00,9.00,0.02,30.03,1017.10,10.00,M,FEW,BKN,M,M,3900.00,8000.00,M,M,M,M,M,M,M,M,M,43.41,KBKL 151553Z 15009KT 10SM FEW039 BKN080 09/05 A3003 RMK AO2 RAE30 SLP171 P0002 T00890050,M
BKL,2024-10-15 16:53,48.00,39.00,70.85,160.00,7.00,T,30.04,1017.40,7.00,M,SCT,BKN,OVC,M,3300.00,5000.00,9500.00,M,-RA,M,M,M,M,M,M,44.28,KBKL 151653Z 16007KT 7SM -RA SCT033 BKN050 OVC095 09/04 A3004 RMK AO2 RAB49 SLP174 P0000 T00890039,M
BKL,2024-10-15 17:53,48.00,41.00,76.58,190.00,4.00,0.05,30.03,1017.20,10.00,M,SCT,BKN,OVC,M,3000.00,3600.00,5000.00,M,M,M,M,M,M,M,M,46.10,KBKL 151753Z 19004KT 10SM SCT030 BKN036 OVC050 09/05 A3003 RMK AO2 RAE30 SLP172 P0005 60011 T00890050 10094 20072 50006,M
BKL,2024-10-15 18:53,53.00,40.00,61.19,360.00,12.00,0.00,30.02,1016.80,10.00,M,SCT,BKN,M,M,3700.00,6500.00,M,M,M,M,M,M,M,M,M,53.00,KBKL 151853Z 36012KT 10SM SCT037 BKN065 12/04 A3002 RMK AO2 SLP168 T01170044,M
BKL,2024-10-15 19:53,50.00,39.00,65.75,10.00,10.00,0.01,30.03,1016.90,10.00,16.00,BKN,OVC,M,M,4000.00,6000.00,M,M,-RA,M,M,M,M,M,M,50.00,KBKL 151953Z 01010G16KT 10SM -RA BKN040 OVC060 10/04 A3003 RMK AO2 RAB03E13B42 SLP169 P0001 T01000039,M
BKL,2024-10-15 20:53,51.00,40.00,65.87,360.00,19.00,T,30.03,1017.20,10.00,28.00,FEW,SCT,OVC,M,3600.00,5000.00,6500.00,M,M,M,M,M,28.00,10.00,2024-10-15 20:53,51.00,KBKL 152053Z 36019G28KT 10SM FEW036 SCT050 OVC065 11/04 A3003 RMK AO2 PK WND 01028/2053 RAE1956 SLP172 P0000 60001 T01060044 55000,M
BKL,2024-10-15 21:53,51.00,40.00,65.87,300.00,17.00,T,30.05,1017.60,10.00,31.00,FEW,SCT,SCT,M,3500.00,4400.00,5500.00,M,M,M,M,M,31.00,310.00,2024-10-15 21:46,51.00,KBKL 152153Z 30017G31KT 10SM FEW035 SCT044 SCT055 11/04 A3005 RMK AO2 PK WND 31031/2146 RAB2058E07 SLP176 P0000 T01060044,M
BKL,2024-10-15 22:53,51.00,41.00,68.48,330.00,18.00,0.08,30.05,1017.70,10.00,27.00,SCT,BKN,OVC,M,2900.00,7500.00,10000.00,M,M,M,M,M,35.00,320.00,2024-10-15 22:08,51.00,KBKL 152253Z 33018G27KT 10SM SCT029 BKN075 OVC100 11/05 A3005 RMK AO2 PK WND 32035/2208 RAB10E30 SLP177 P0008 T01060050,M
BKL,2024-10-15 23:53,51.00,42.00,71.18,340.00,24.00,0.01,30.06,1018.10,10.00,31.00,FEW,SCT,BKN,M,2500.00,3300.00,5000.00,M,M,M,M,M,35.00,330.00,2024-10-15 23:01,51.00,KBKL 152353Z 34024G31KT 10SM FEW025 SCT033 BKN050 11/06 A3006 RMK AO2 PK WND 33035/2301 RAB00E30 SLP181 P0001 60010 T01060056 10122 20089 51008,M
BKL,2024-10-16 00:53,51.00,39.00,63.36,340.00,22.00,0.00,30.07,1018.60,10.00,32.00,FEW,SCT,BKN,M,3000.00,4200.00,5000.00,M,M,M,M,M,38.00,340.00,2024-10-16 00:22,51.00,KBKL 160053Z 34022G32KT 10SM FEW030 SCT042 BKN050 11/04 A3007 RMK AO2 PK WND 34038/0022 SLP186 T01060039,M
BKL,2024-10-16 01:53,51.00,41.00,68.48,330.00,23.00,T,30.10,1019.30,10.00,31.00,SCT,BKN,OVC,M,3000.00,4200.00,7500.00,M,M,M,M,M,35.00,320.00,2024-10-16 01:38,51.00,KBKL 160153Z 33023G31KT 10SM SCT030 BKN042 OVC075 11/05 A3010 RMK AO2 PK WND 32035/0138 RAB40E49 SLP193 P0000 T01060050,M
BKL,2024-10-16 02:53,51.00,41.00,68.48,330.00,23.00,0.00,30.11,1019.70,10.00,33.00,SCT,BKN,OVC,M,2800.00,3900.00,4700.00,M,M,M,M,M,33.00,340.00,2024-10-16 02:38,51.00,KBKL 160253Z 33023G33KT 10SM SCT028 BKN039 OVC047 11/05 A3011 RMK AO2 PK WND 34033/0238 SLP197 60000 T01060050 51016,M
BKL,2024-10-16 03:53,50.00,41.00,71.07,340.00,21.00,T,30.11,1019.80,10.00,29.00,FEW,BKN,OVC,M,2500.00,3100.00,5000.00,M,-RA,M,M,M,31.00,350.00,2024-10-16 03:09,50.00,KBKL 160353Z 34021G29KT 10SM -RA FEW025 BKN031 OVC050 10/05 A3011 RMK AO2 PK WND 35031/0309 RAB12E22B46 SLP198 P0000 T01000050,M
BKL,2024-10-16 04:53,51.00,42.00,71.18,340.00,19.00,0.01,30.11,1019.80,10.00,27.00,BKN,BKN,OVC,M,2600.00,3800.00,4600.00,M,M,M,M,M,31.00,330.00,2024-10-16 04:17,51.00,KBKL 160453Z 34019G27KT 10SM BKN026 BKN038 OVC046 11/06 A3011 RMK AO2 PK WND 33031/0417 RAE03B25E36 SLP198 P0001 T01060056 401220072,M
BKL,2024-10-16 05:53,51.00,41.00,68.48,340.00,19.00,0.00,30.12,1020.20,10.00,31.00,FEW,BKN,OVC,M,2400.00,4300.00,5500.00,M,M,M,M,M,31.00,350.00,2024-10-16 05:45,51.00,KBKL 160553Z 34019G31KT 10SM FEW024 BKN043 OVC055 11/05 A3012 RMK AO2 PK WND 35031/0545 SLP202 60001 T01060050 10111 20100 53005,M
BKL,2024-10-16 06:53,51.00,43.00,73.97,340.00,17.00,T,30.13,1020.50,10.00,26.00,SCT,BKN,OVC,M,2400.00,3100.00,5000.00,M,-RA,M,M,M,29.00,340.00,2024-10-16 06:04,51.00,KBKL 160653Z 34017G26KT 10SM -RA SCT024 BKN031 OVC050 11/06 A3013 RMK AO2 PK WND 34029/0604 RAB53 SLP205 P0000 T01060061,M
